wordSyllables,wordLength,wordCount,weaselWordRate,triviaSectionsCount,to_be_verbRate,templateCount,tableCount,syllableCount,subsubsectionLength,subsubsectionCount,subsectionNesting,subsectionLength,subsectionCount,stopwordRate,smogIndex,shortestSubsubsectionLength,shortestSubsectionLength,shortestSentenceLength,shortestSectionLength,shortSentenceRate,sentenceLength,sentenceCount,sentenceBeginSubordinatingConjunctionRate,sentenceBeginPronounRate,sentenceBeginPrepositionRate,sentenceBeginInterrogativePronounRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginArticleRate,sectionNesting,sectionLength,sectionCount,registeredEditorRate,referenceWordRate,referenceSectionsCount,referenceSectionRate,referenceCount,reciprocity,questionRate,questionCount,pronounRate,prepositionRate,peacockWordRate,passiveSentenceRate,paragraphLength,paragraphCount,pageRank,oneSyllableWordRate,oneSyllableWordCount,nominalizationRate,miyazaki,longestSubsubsectionLength,longestSubsectionLength,longestSentenceLength,longestSectionLength,longWordRate,longSentenceRate,lix,listRate,linkRate,languageLinkCount,internalLinkCount,informationToNoiseRatio,inLinkCount,imagesPerSection,imageCount,headingCount,gunningFogIndex,forcastGradeLevel,fleschReadingEase,fleschKincaidGradeLevel,fileCount,externalLinksPerSection,externalLinkCount,editsPerEditor,editorRate,editorCount,editCount,easyWordRate,discussionEditCount,difficultWordRate,daleChall,currency,conjunctionRate,complexWordRate,colemanLiauIndex,characterCount,categoryCount,brokenLinkCount,bormuth,auxiliaryVerbRate,ari,anonymousEditorRate,agePerEdit,age,has_flaw
1.583162,4.825462,1461,0.410678,0,3.080082,21,0,2313,113.429,0,0,98.0861,0,47.022587,13.246951,51.6817,21.1336,1,0,32.8125,22.828125,64,1.5625,7.8125,18.75,0,0,17.1875,0,253,5,97.163121,0.030964,2,8.8,44,0.447917,0,0,0,0,0,35.9375,4.923077,13,0,56.468172,825,0.136893,30.51623,101.113,570.055,92,709,28.81588,23.4375,51.644005,0.037915,0.073188,8,96,0.268994,43,0.2,1,5,15.264036,11.529774,49.72893,11.994283,1,1,5,3.9167,0.2553,72,282,59.753593,40,40.246407,11.123683,23,0,15.331964,11.307803,7050,5,0,5.486977,0,12.711989,2.836879,10.35461,2920,no
1.735081,4.917742,2480,0.483871,0,3.266129,20,1,4303,113.429,0,0,0,2,47.540323,15.426253,51.6817,0,1,0,28.431373,24.313725,102,4.901961,13.72549,18.627451,0,1.960784,17.647059,0.285714,306,7,85.971223,0.020392,2,5.555556,50,0.264706,0,0,0,0,0.080645,48.039216,4.434783,23,0,54.516129,1352,0.080645,25.935696,101.113,0,88,667,29.274194,31.372549,53.587919,0.086226,0.055873,11,102,0.254435,27,0.571429,4,9,18.193232,11.822581,35.368746,14.366305,1,2.142857,15,3.475,0.2878,80,278,59.717742,32,40.282258,11.203029,15,0,21.169355,11.931629,12196,7,0,5.159016,0,13.889427,14.028777,9.892086,2750,no
1.905582,5.586698,5052,0.692795,0,4.235946,28,0,9627,113.429,0,0,251.466667,15,39.271576,17.037863,51.6817,14,1,0,22.274882,23.943128,211,5.21327,12.796209,12.322275,0,0,18.483412,2.142857,660.571429,7,75.309917,0.032989,1,7.545455,166,0.840708,0,0,0,0,0.217736,57.345972,4.395833,48,0.000002,50.514648,2552,0.395883,14.074732,101.113,478,70,1715,36.421219,29.383886,60.364347,0.018724,0.069754,28,226,0.189034,190,1.142857,8,22,20.551123,12.422803,21.320492,16.233687,1,55.571429,389,4.3022,0.2324,225,968,48.456057,228,51.543943,12.962868,16,0,27.434679,15.852684,28224,4,0,3.390802,0,16.854913,24.690083,3.47314,3362,no
1.55057,4.872326,7198,0.361211,0,2.611837,67,3,11161,113.429,0,0,545.6,10,39.927758,11.959127,51.6817,224,1,0,37.5,19.143617,376,4.255319,10.106383,17.819149,0,0,27.925532,0.714286,487.571429,14,92.592593,0.021782,1,6.416667,154,1.178313,0,0,0,0,0.40289,33.776596,4.947368,76,0.000001,59.65546,4294,0.138927,36.695086,101.113,984,61,4551,24.340094,13.031915,43.483711,0.004775,0.052758,2,415,0.181856,489,0.571429,8,24,13.247889,11.051681,56.22604,10.172732,7,7.071429,99,7.7625,0.1288,80,621,63.114754,49,36.885246,10.410204,1,0,13.976104,11.330896,35071,13,0,6.820146,0,11.090462,7.407407,5.143317,3194,no
1.558167,4.922049,5914,0.980724,0,2.78999,41,3,9215,113.429,0,0,531,7,43.912749,14.035979,51.6817,275,1,0,29.880478,23.561753,251,3.984064,14.342629,23.505976,0,0.796813,7.569721,0.7,557.9,10,91.972789,0.025619,2,8.764706,149,2.610577,0.796813,2,0,0,0.439635,36.653386,4.921569,51,0.000003,48.985458,2897,0.371999,27.295529,101.113,669,82,1939,27.629354,27.49004,51.191107,0.023806,0.053645,7,208,0.240954,543,1.9,19,17,16.316822,12.652181,51.098887,11.985455,2,7.8,78,6.4758,0.1544,227,1470,60.601961,310,39.398039,11.026113,6,0,17.230301,11.917621,29109,13,0,5.463391,0,13.533729,8.027211,2.432653,3576,no
1.808478,5.401968,1321,0.908403,0,2.498107,60,0,2389,113.429,0,0,98.0861,0,34.216503,13.488088,51.6817,21.1336,1,0,44,17.613333,75,4,2.666667,20,0,0,17.333333,0,228.2,5,91.333333,0.037519,1,9.8,49,0.323077,0,0,0,0,0.0757,29.333333,5.769231,13,0,46.934141,620,0.0757,29.674067,101.113,570.055,43,600,33.686601,6.666667,51.299934,0.008352,0.05513,1,65,0.249054,21,0.4,2,5,15.372358,12.959879,35.960192,12.619245,0,4.6,23,3.1915,0.3133,47,150,54.352763,28,45.647237,11.71782,32,0,20.817562,14.314338,7136,6,0,5.710591,0,12.819937,8.666667,13.253333,1988,no
1.732436,5.078155,4683,0.982276,0,2.904121,124,0,8113,113.429,0,0,219.066667,15,40.422806,14.101802,51.6817,0,1,0,36.25,19.5125,240,5.416667,10,17.5,0,0.416667,22.5,1.5,435.6,10,87.103175,0.049308,1,9.12,228,0.523105,0.416667,1,0,0,0.234892,35.833333,2.962963,81,0.000001,54.836643,2568,0.384369,32.120361,101.113,411,57,2177,28.443306,20.833333,47.955806,0.180868,0.052768,5,1082,0.254751,566,0,0,25,16.226952,11.774504,40.465687,12.462625,17,10.9,109,8.968,0.1115,281,2520,61.563101,528,38.436899,10.673506,5,0,21.054879,12.572857,23781,14,0,6.482265,0,12.24436,12.896825,1.415079,3566,no
1.572738,5.045835,2509,0.717417,0,2.192108,9,0,3946,113.429,0,0,98.0861,0,39.976086,13.196348,51.6817,21.1336,1,0,27.586207,21.62931,116,2.586207,6.034483,33.62069,0,0,26.724138,0,456,5,43.076923,0.033671,1,16.6,83,0.142857,0,0,0,0,0.597848,32.758621,5.52381,21,0,43.603029,1094,0.039857,28.67191,101.113,570.055,86,829,26.54444,20.689655,48.17375,0.694595,0.036105,0,77,0.270626,11,1,5,5,15.060652,13.459546,51.827603,11.403741,0,2.2,11,29.1379,0.0343,29,845,57.672379,31,42.327621,11.392845,112,0,16.02232,12.532961,12660,3,0,5.39924,0,13.150538,56.923077,2.474556,2091,no
1.615643,5.002523,3567,0.448556,0,4.289319,101,1,5763,113.429,0,0,450.6,5,43.874404,14.332134,51.6817,133,1,0,25.179856,25.661871,139,7.913669,9.352518,15.107914,0,0,24.460432,0.555556,344.111111,9,97.225892,0.028857,3,7.214286,101,0.169118,0,0,0,0,0.140174,61.151079,3.756757,37,0,58.929072,2102,0.58873,21.759441,101.113,761,86,1651,26.436782,35.251799,52.098652,0.136091,0.046571,2,136,0.229044,23,0,0,14,16.937022,11.160639,44.10477,13.482722,8,2.444444,22,11.1324,0.0898,68,757,60.863471,57,39.136529,11.088987,92,0,16.680684,12.495812,17844,4,0,5.052134,0,14.962819,2.774108,1.388375,1051,no
1.862842,5.170327,2231,0.672344,0,2.28597,55,1,4156,113.429,0,0,98.0861,0,40.654415,15.247449,51.6817,21.1336,1,0,25.510204,22.765306,98,3.061224,10.204082,24.489796,0,0,22.44898,0,202.3,10,83.244207,0.044627,2,9.8,98,1.178571,0,0,0,0,0.313761,34.693878,3.0625,32,0.000001,48.901838,1091,0.448229,24.155885,101.113,570.055,53,506,32.496638,27.55102,55.261944,0.013661,0.090164,17,196,0.28866,231,0.6,6,10,17.891421,12.664724,26.1318,15.270002,0,2.9,29,5.0089,0.1996,112,561,51.994621,70,48.005379,12.345708,11,0,21.963245,13.335433,11535,7,0,4.231642,0,14.304894,16.755793,4.253119,2386,no
1.626238,4.888494,7874,0.749301,0,2.743205,65,1,12805,810,3,0.333333,793.888889,9,42.113284,13.320092,472,178,1,0,29.799427,22.561605,349,3.438395,18.051576,18.051576,0,1.432665,9.455587,1.285714,1071.428571,7,85.835095,0.06372,2,25.947368,493,0.125926,0,0,0,0,0.317501,40.114613,5.721311,61,0,54.394209,4283,0.2159,29.842391,984,2433,65,5907,25.908052,25.501433,48.469656,0.001162,0.07057,0,405,0.230759,51,0,0,19,15.318774,11.840869,46.355215,12.398637,22,14.571429,102,7.2769,0.1374,130,946,62.509525,339,37.490475,10.675302,49,0,15.735331,11.663536,38492,16,0,5.988092,0,12.875608,14.164905,1.484144,1404,no
1.716754,5.147258,1331,0.601052,0,4.432757,60,1,2285,113.429,0,0,234,2,42.374155,13.354027,51.6817,153,1,0,35.294118,19.573529,68,2.941176,14.705882,13.235294,0,0,33.823529,0.4,216.4,5,91.304348,0.003774,1,0.714286,5,0.537037,0,0,0,0,0.601052,41.176471,4.533333,15,0,55.672427,741,0.150263,30.704851,101.113,315,47,529,31.104433,13.235294,50.677962,0.00301,0.058113,0,108,0.288505,58,0,0,7,15.132192,11.649136,41.730452,12.301377,0,2,10,5.4118,0.1848,17,92,58.37716,29,41.62284,11.179593,76,0,18.25695,12.984666,6851,2,0,5.950814,0,12.600348,8.695652,3.98913,367,no
1.624434,4.878582,1326,0.904977,0,4.147813,43,0,2154,113.429,0,0,98.0861,0,46.832579,13.681683,51.6817,21.1336,1,0,32.786885,21.737705,61,6.557377,14.754098,6.557377,0,1.639344,14.754098,0,146.5,8,97.849462,0.040801,2,6.625,53,0.697436,0,0,0,0,0.301659,54.098361,7.625,8,0.000001,59.276018,786,0.226244,31.607241,101.113,570.055,54,611,26.244344,27.868852,47.982049,0.004598,0.068514,12,390,0.25641,272,0,0,8,15.693574,11.108597,47.34408,12.056031,0,1.875,15,5.0727,0.1971,55,279,63.499246,31,36.500754,10.478159,50,0,17.496229,11.554759,6469,6,0,6.325501,0,12.416975,2.150538,10.121864,2824,no
1.708717,5.317356,7594,0.948117,0,3.423756,37,0,12976,113.429,0,0,409.666667,12,39.847248,15.693605,51.6817,178,1,0,29.970326,22.534125,337,4.747774,10.979228,13.05638,0,0,17.507418,1.5,871.625,8,93.858268,0.032636,2,12.25,245,0.5025,0,0,0,0,0.329207,50.148368,3.547368,95,0.000002,43.060311,3270,0.316039,21.835867,101.113,549,80,3579,35.014485,24.332344,57.54861,0.002657,0.068869,19,400,0.192915,201,0.25,2,20,18.547492,13.540953,39.405371,13.361174,19,1.25,10,7.8395,0.1276,81,635,54.924941,41,45.075059,11.871544,23,0,23.834606,14.187912,40380,1,0,4.75035,0,14.881808,6.141732,2.455118,1559,no
1.536514,4.746034,8572,0.431638,0,2.846477,142,3,13171,113.429,0,0,296.846154,13,42.067196,11.710074,51.6817,0,1,0,35.336538,20.605769,416,2.644231,16.826923,21.394231,0,0.961538,14.182692,0.928571,557.857143,14,68.46415,0.019561,2,6.074074,164,1.875622,0.240385,1,0,0,0.489967,32.932692,4.727273,88,0.000005,59.157723,5071,0.116659,36.266883,101.113,642,82,2435,23.880075,18.75,44.485844,0.037877,0.078125,12,603,0.199837,1131,0,0,27,13.151314,11.126342,55.93104,10.577118,5,10.285714,144,5.0423,0.1983,993,5007,61.070929,994,38.929071,10.805447,1,0,12.272515,10.698235,40683,42,0,6.180059,0,11.226703,31.53585,0.761334,3812,no
1.439216,4.510784,1020,1.27451,0,3.137255,51,0,1468,113.429,0,0,98.0861,0,40.980392,9.422616,51.6817,21.1336,1,0,48.4375,15.9375,64,1.5625,31.25,9.375,0,0,6.25,0,84.4,10,93.214286,0.036036,3,3.6,36,0.184211,1.5625,1,0,0,0.588235,31.25,5.818182,11,0,61.078431,623,0.196078,49.632091,101.113,570.055,38,297,20.098039,6.25,36.035539,0.035714,0.045045,1,38,0.290196,7,0,0,10,9.82598,10.838235,68.90079,7.60837,0,0.7,7,8.4848,0.1179,33,280,68.529412,48,31.470588,9.396206,37,0,8.627451,8.886167,4601,2,0,8.398006,0,7.784544,6.785714,5.003571,1401,no
1.708988,5.032684,1591,1.131364,0,4.211188,92,0,2719,113.429,0,0,0,1,39.660591,14.256577,51.6817,0,1,2,31.578947,20.934211,76,6.578947,26.315789,17.105263,0,0,23.684211,0.166667,205,6,99.065421,0.009603,1,2.142857,15,0.351563,0,0,0,0,0.188561,53.947368,4.222222,18,0,54.242615,863,0.314268,30.250858,101.113,0,100,351,28.661219,19.736842,49.59543,0.001921,0.072983,2,128,0.301697,45,0,0,7,16.44408,11.863608,41.006387,12.740401,2,4,24,6.2941,0.1589,17,107,55.7511,27,44.2489,11.661738,128,0,20.17599,12.409447,8007,4,0,5.237806,0,12.741046,0.934579,15.140187,1620,no
1.681836,4.974225,2483,2.255336,0,4.148208,34,0,4176,113.429,0,0,146,4,45.348369,14.061095,51.6817,110,1,0,32.173913,21.591304,115,1.73913,23.478261,9.565217,0,0,26.086957,0.5,278,8,80.714286,0.025767,1,5.25,63,0.637681,0,0,0,0,1.369311,47.826087,2.948718,39,0.000004,56.061216,1392,0.241643,30.09043,101.113,172,64,668,26.661297,25.217391,48.252601,0.010922,0.037219,16,69,0.194523,44,0,0,12,16.191898,11.590818,42.636459,12.676279,5,4.5,36,3.1111,0.3214,90,280,64.115989,39,35.884011,10.373514,1,0,18.888441,12.108735,12351,2,0,6.453294,0,12.794251,19.285714,8.85,2478,no
1.572143,4.872323,4997,0.520312,0,2.821693,130,1,7856,113.429,0,0,16,11,41.845107,13.403744,51.6817,0,1,0,30.396476,22.013216,227,6.167401,9.251101,17.621145,0,0,21.145374,0.578947,240.842105,19,73.504706,0.03669,1,5.866667,176,9.215889,0,0,0,0,0.460276,40.969163,3.603175,63,0.000015,56.513908,2824,0.260156,31.196977,101.113,170,60,940,26.796078,25.550661,48.809294,0.019451,0.110069,31,579,0.235141,5336,0.210526,4,30,15.36122,11.522914,51.488264,11.546445,3,7.421053,141,5.8815,0.17,1680,9881,62.057234,1219,37.942766,10.719518,0,0,16.389834,11.535167,24347,11,0,6.033129,0,12.525251,26.495294,0.378707,3742,no
1.569483,4.606725,4699,1.31943,0,4.724409,79,3,7375,113.429,0,0,190.153846,13,46.861034,12.413471,51.6817,0,1,0,37.394958,19.743697,238,6.302521,11.764706,9.663866,0,0.420168,28.151261,1.3,382.8,10,64.679583,0.014515,2,2.913043,67,2.659363,0,0,0,0,0.106406,39.915966,3.661538,65,0.000006,58.948712,2770,0.468185,40.536503,101.113,699,70,898,23.664609,17.647059,43.408307,0.069167,0.063042,77,502,0.177485,1335,0,0,23,13.881731,11.157693,54.016896,10.62994,23,6.1,61,3.8955,0.2567,689,2684,63.694403,253,36.305597,10.348441,0,0,14.96063,9.814137,21647,2,0,6.794893,0,10.139523,35.320417,1.389717,3730,no
1.743337,5.200395,1013,0.88845,0,3.652517,30,0,1766,113.429,0,0,98.0861,0,41.461007,15.061165,51.6817,21.1336,1,0,35.849057,19.113208,53,5.660377,15.09434,9.433962,0,0,24.528302,0,123.857143,7,82.183908,0.037962,2,5.428571,38,0.151515,0,0,0,0,0.197433,52.830189,4.076923,13,0,53.701876,544,1.48075,30.588274,101.113,570.055,47,300,28.529121,18.867925,47.642329,0.042105,0.108891,3,66,0.291214,10,0.142857,1,7,17.793358,11.944719,39.948816,12.435523,1,9.142857,64,3,0.3333,58,174,56.564659,16,43.435341,11.442955,11,0,25.370188,13.260731,5268,2,0,5.754198,0,12.620464,17.816092,14.201149,2471,no
1.503217,4.874196,1399,0.786276,0,2.787706,32,0,2103,113.429,0,0,98.0861,0,40.886347,12.696899,51.6817,21.1336,1,0,31.343284,20.880597,67,2.985075,5.970149,8.955224,0,1.492537,22.38806,0,208,6,73.10757,0.032632,1,7.5,45,0.48,2.985075,2,0,0,0.285919,32.835821,3.045455,22,0,51.608292,722,0.285919,33.331888,101.113,570.055,68,366,24.588992,19.402985,45.469589,0.694595,0.095722,7,125,0.33381,60,0,0,6,14.356528,12.258756,58.469071,10.291389,1,5.5,33,3.2179,0.3108,156,502,60.686204,40,39.313796,10.879826,25,0,15.010722,11.472273,6819,4,0,6.054127,0,11.967761,26.89243,6.316733,3171,no
1.687127,5.134271,2346,0.767263,0,3.964194,54,0,3958,113.429,0,0,135.2,5,39.343564,13.270534,51.6817,12,1,0,38.709677,18.919355,124,5.645161,9.677419,10.483871,0,0.806452,23.387097,0.555556,229,9,81.443299,0.033592,2,5.571429,78,0.217742,0,0,0,0,0.213129,45.16129,4.96,25,0,56.01023,1314,0.170503,32.202294,101.113,212,84,829,28.26087,15.322581,47.180224,0.062373,0.062016,12,124,0.326087,27,0.444444,4,14,15.001672,11.598465,44.900909,11.696647,3,3.777778,34,3.8543,0.2595,151,582,57.630009,25,42.369991,11.265122,72,0,18.584825,12.855179,12045,5,0,5.970696,0,12.212094,18.556701,4.958763,2886,no
1.72142,5.134854,3945,0.380228,0,3.624842,38,1,6791,113.429,0,0,365.75,4,42.839037,12.341408,51.6817,0,1,0,53.174603,15.654762,252,7.936508,5.555556,13.095238,0,0.396825,33.730159,0.266667,241.066667,15,82.218725,0.021694,3,4.421053,84,1.423387,0,0,0,0,0.35488,37.698413,5.142857,49,0.000001,54.09379,2134,0.025349,38.446295,101.113,380,47,688,27.705957,4.365079,43.360719,0.008451,0.067149,5,248,0.212674,353,0.333333,5,19,13.694097,11.885932,45.313325,10.828107,1,4.133333,62,7.9937,0.1251,159,1271,59.493029,67,40.506971,10.809027,96,0,18.580482,12.527942,20257,10,0,6.972873,0,10.582544,17.781275,2.375295,3019,no
1.645501,4.925023,4268,0.538894,0,2.788191,26,0,7023,113.429,0,0,634.8,5,40.557638,12.254244,51.6817,249,1,0,38.888889,18.239316,234,1.282051,9.401709,14.102564,0,0,20.512821,0.555556,420.333333,9,69.077307,0.021687,3,6.5,91,0.049261,0,0,0,0,0.374883,32.905983,5.318182,44,0,56.044986,2392,0.468604,37.43743,101.113,1092,48,1516,24.250234,12.820513,42.489551,0.008296,0.06244,0,203,0.261715,10,1.333333,12,14,13.55627,11.593252,49.112675,10.94025,0,2.222222,20,3.3417,0.2993,120,401,64.362699,19,35.637301,10.1683,30,0,15.651359,11.56359,21020,4,0,7.21434,0,10.886518,30.922693,6.134663,2460,no
1.593227,4.927988,2569,0.583885,0,2.608019,36,3,4093,113.429,0,0,385.666667,3,40.716232,13.504236,51.6817,224,1,0,27.118644,21.771186,118,11.016949,11.864407,16.101695,0,0,18.644068,0.375,268.75,8,90.300231,0.038186,2,8.727273,96,0.271318,0,0,0,0,0.428182,37.288136,6.210526,19,0,54.223433,1393,0.155703,30.614665,101.113,500,50,941,26.196964,23.728814,47.96815,0.006086,0.085919,2,129,0.221487,35,0.5,4,11,15.465968,11.866485,49.950247,11.700841,0,8.5,68,6.7656,0.1478,64,433,56.13079,60,43.86921,11.643299,14,0,16.893733,11.847879,12660,4,0,5.123484,0,12.666415,9.699769,4.775982,2068,no
1.642857,4.958929,1680,0.119048,0,4.345238,127,0,2760,113.429,0,0,392.5,2,43.809524,12.451631,51.6817,304,1,0,30,18.666667,90,4.444444,7.777778,12.222222,0,0,43.333333,0.25,177.25,8,75.700935,0.035671,3,5.9,59,0.288557,0,0,0,0,0.238095,51.111111,6.923077,13,0,56.845238,955,0.238095,35.981481,101.113,481,40,789,29.22619,11.111111,47.892857,0.011855,0.062878,1,402,0.275595,116,0,0,10,13.847619,11.473214,48.902619,11.075714,2,2.5,20,2.7089,0.3692,79,214,63.869048,26,36.130952,10.267444,54,0,15.952381,11.800946,8331,13,0,7.041472,0,11.259887,24.299065,12.345794,2642,no
1.751308,5.251154,3249,1.261927,0,5.170822,78,0,5690,113.429,0,0,342.142857,7,42.474608,13.470083,51.6817,158,1,0,29.559748,20.433962,159,8.805031,9.433962,13.836478,0,0,23.899371,1.166667,476.666667,6,95.925926,0.022917,1,5.692308,74,0.4,0,0,0,0,0.338566,53.459119,5.482759,29,0,52.723915,1713,0.123115,27.103839,101.113,545,70,1063,31.455833,16.352201,51.889795,0,0.033137,4,125,0.19883,50,0.166667,1,13,15.326555,12.091413,37.933863,13.044681,3,9.5,57,8.4375,0.1185,64,540,57.894737,25,42.105263,11.298446,64,0,17.882425,13.661154,17061,4,0,5.684281,0,13.519917,4.074074,3.833333,2070,no
1.669725,4.980987,7521,1.342907,0,4.587156,73,2,12558,842,2,0.2,483.4,10,42.919824,13.663416,92,0,1,0,38.618926,19.235294,391,5.626598,14.578005,9.207161,0,0.511509,41.176471,0.833333,570.5,12,84.087102,0.031441,2,9.666667,232,0.302041,0,0,0,0,0.505252,46.547315,5.213333,75,0.000001,57.173248,4300,0.279218,34.477477,806,1931,56,2516,27.230421,14.578005,46.465716,0.014883,0.054208,13,245,0.162611,74,1.166667,14,24,15.576048,11.424013,46.052461,11.614517,4,11,132,6.5604,0.1524,182,1194,58.662412,181,41.337588,11.117776,20,0,19.704826,11.978378,37462,3,0,6.075635,0,11.648094,15.912898,2.120603,2532,no
1.467981,4.754966,6746,1.215535,0,2.905425,38,5,9903,1082.5,2,0.333333,552.833333,6,39.712422,12.079665,270,110,1,0,45.092838,17.893899,377,2.65252,10.344828,9.28382,0,0.795756,5.039788,0.666667,623.777778,9,97.090909,0.031871,2,11.411765,194,0.121339,2.122016,8,0,0,0.37059,30.238727,5.626866,67,0,56.463089,3809,0.400237,41.29497,1895,2179,74,2965,23.006226,16.976127,40.900125,0.003438,0.053064,9,239,0.205159,29,0.333333,3,17,13.300459,11.530537,64.481498,8.710797,0,4.333333,39,14.7321,0.0679,112,1650,58.078862,395,41.921138,11.143385,47,0,15.357249,10.5302,32077,1,0,6.277231,0,9.912839,2.909091,0.840606,1387,no
1.58811,4.877808,5164,0.948877,0,2.96282,89,0,8201,113.429,0,0,98.0861,0,45.274981,12.589535,51.6817,21.1336,1,0,27.755102,21.077551,245,4.081633,8.979592,12.244898,0,0,31.020408,0,457.2,10,75.869121,0.000197,2,0.1,1,1.433962,0,0,0,0,0.348567,37.142857,5.97561,41,0.000001,59.430674,3069,0.116189,32.886646,101.113,570.055,53,927,24.980635,18.367347,46.058186,0.001573,0.025606,18,106,0.222696,152,0,0,10,14.248216,11.085399,51.08718,11.369943,15,3.1,31,3.2171,0.3108,152,489,63.129357,51,36.870643,10.503821,33,0,14.54299,11.506973,25189,4,0,6.407304,0,12.083251,24.130879,7.243354,3542,no
1.624726,4.859375,3648,0.60307,0,3.426535,52,0,5927,113.429,0,0,492,3,46.217105,13.807056,51.6817,228,1,0,23.27044,22.943396,159,4.402516,11.949686,15.72327,0,0.628931,23.27044,0.375,421.5,8,87.631027,0.026726,3,8.727273,96,0.482143,0.628931,1,0,0,0.411184,49.685535,4.542857,35,0,59.923246,2186,0.274123,29.658078,101.113,829,51,1484,26.589912,29.559748,49.533309,0.055483,0.048163,15,168,0.278235,81,1.625,13,11,15.964639,11.011513,46.095644,12.52969,0,1.625,13,6.913,0.1447,138,954,63.075658,196,36.924342,10.604846,24,0,16.968202,11.514153,17727,6,0,5.998885,0,12.929354,12.368973,2.265199,2161,no
1.604661,4.817132,4763,0.503884,0,5.185807,37,1,7643,113.429,0,0,161.545455,11,48.729792,12.867877,51.6817,57,1,0,40.416667,19.845833,240,2.916667,17.083333,10.833333,0,0.416667,30.833333,0.916667,359.916667,12,80.245023,0.02029,3,4.130435,95,6.05042,0,0,0,0,0.104976,55,4.444444,54,0.000005,58.051648,2765,0.293932,36.386838,101.113,317,72,1591,27.377703,19.583333,47.223536,0.085547,0.040154,34,119,0.17237,720,0.333333,4,23,14.480429,11.292253,50.937165,11.084874,1,1.166667,14,3.0802,0.3247,212,653,62.628595,151,37.371405,10.521798,5,0,16.355238,11.061256,22944,7,0,6.592751,0,11.181609,19.754977,5.698315,3721,no
1.738544,5.237496,3339,0.748727,0,3.384247,15,0,5805,113.429,0,0,283,5,40.940401,15.342626,51.6817,89,1,0,16.312057,23.680851,141,6.382979,9.929078,24.113475,0,0,30.496454,0.833333,497.333333,6,96.551724,0.020242,1,6.090909,67,1.353846,0,0,0,0,0.239593,47.51773,5.035714,28,0,58.760108,1962,0.089847,21.13946,101.113,311,50,1182,29.979036,28.368794,53.659887,0,0.027795,2,65,0.190476,88,0.333333,2,11,18.049759,11.185984,35.718074,14.160357,5,6.833333,41,7.4839,0.1336,31,232,57.082959,67,42.917041,11.587671,0,0,21.443546,13.782007,17488,6,0,4.856586,0,15.079033,3.448276,7.448276,1728,no
1.736666,5.114895,7781,0.578332,0,2.531808,125,3,13513,229,4,0.125,205.71875,32,42.102558,13.03643,0,0,1,0,38.686131,18.931873,411,6.812652,8.272506,16.788321,0,0.243309,13.868613,2.666667,602.416667,12,60.042135,0.036882,1,5.875,282,2.201923,0,0,0,0,0.257036,29.683698,4.835294,85,0.000011,53.373602,4153,0.359851,32.542419,271,549,57,1856,30.240329,15.815085,49.172202,0.061265,0.070233,26,832,0.215525,1832,1.333333,16,48,14.666953,11.99396,40.697185,12.286092,3,5.083333,61,4.7679,0.2097,896,4272,59.683845,257,40.316155,10.941442,0,0,17.73551,12.742104,39799,26,0,6.301253,0,12.127093,39.957865,0.886236,3786,no
1.559154,4.91374,2933,0.613706,0,4.77327,68,0,4573,113.429,0,0,379,4,43.027617,13.50714,51.6817,154,1,0,30,19.553333,150,7.333333,11.333333,12,0,0,32.666667,0.5,326.875,8,77.149877,0.03096,2,7.5,90,5.06087,0,0,0,0,0.340948,56.666667,6.521739,23,0.000008,50.153427,1471,0.340948,35.131808,101.113,750,52,1109,28.196386,14,47.749719,0.005133,0.05848,10,345,0.226048,1746,0.75,6,12,15.349462,12.476986,55.0839,10.433823,1,5.5,44,4.5222,0.2211,270,1221,57.995227,200,42.004773,11.238899,6,0,18.82032,11.607665,14412,10,0,5.901809,0,11.490383,22.850123,2.804259,3424,no
1.607783,4.909513,6244,0.640615,0,3.443306,99,1,10039,113.429,0,0,375.214286,14,43.721973,13.216194,51.6817,46,1,0,32.167832,21.832168,286,2.797203,7.342657,18.181818,0,0.34965,34.265734,1.166667,495.916667,12,88.500852,0.017345,3,4.115385,107,0.778135,0,0,0,0,0.336323,47.202797,4.028169,71,0.000001,58.600256,3659,0.064061,30.844996,101.113,907,62,2119,27.514414,25.524476,49.346582,0.005802,0.033069,7,311,0.190102,242,0,0,26,15.106986,11.209962,48.656868,11.89639,20,1.416667,17,9.623,0.1039,122,1174,65.37476,333,34.62524,10.186701,5,0,15.935298,11.742913,30655,7,0,6.607771,0,12.609891,11.499148,2.784497,3269,no
1.591874,4.948292,2166,0.323176,0,3.139428,47,0,3448,113.429,0,0,251.333333,3,41.689751,12.771426,51.6817,97,1,0,33.653846,20.826923,104,0.961538,14.423077,13.461538,0,0,11.538462,0.5,314.333333,6,94.701987,0.035431,2,8.444444,76,0.173554,0,0,0,0,0.323176,44.230769,4.952381,21,0,48.614958,1053,0.138504,32.042316,101.113,345,58,934,27.331487,22.115385,48.15841,0.005594,0.075991,0,121,0.314866,21,0.333333,2,9,14.443419,12.707756,51.023097,11.316618,5,2.666667,16,3.3556,0.298,45,151,60.849492,24,39.150508,10.851381,150,0,15.281625,11.904995,10718,10,0,6.089386,0,12.289916,5.298013,17.165563,2592,no
